reach_con,safe_con,peak1_con,peak2_con,reach_unc,safe_unc,peak1_unc,peak2_unc,x1_0,x2_0,xi0
0,0,5.63777058063372,32.9121576502113,0,0,5.6377705805549,32.9121576496317,-1.46171816542125,-1.60135386869716,10
0,0,20.4761269065184,11.1989049641851,0,0,20.4761269064609,11.1989049641164,-0.674571156150377,1.5191218333112,10
0,0,3.17937788959092,37.4855433945272,0,0,3.17937788961324,37.4855433949551,1.76264557358555,1.08115155310335,10
0,0,8.29588684736125,15.2601394177859,0,0,8.29588684739277,15.2601394178235,1.97023087669056,-0.604166282148819,10
0,0,1.19927607884787,29.5245180098533,0,0,1.19927607885219,29.5245180097987,-1.0335883333846,-1.7526303497866,10
0,0,1.04118254199295,9.64845697022283,0,0,1.04118254198726,9.64845697026854,1.70645175108023,0.977128490001506,10
0,0,2.67720303689395,12.2118382340484,0,0,2.67720303688698,12.2118382340991,-0.165586080928123,1.64751600520607,10
0,0,4.28626450504517,32.9810380483491,0,0,4.28626450500852,32.9810380486436,1.49050873257675,0.763866934305915,10
0,0,120.160871734462,7.04028720609166,0,0,120.160871734913,7.04028720607513,-1.90438789543068,1.12495932311269,10
0,0,3.1102512389231,10.0394264491086,0,0,3.11025123893905,10.0394264491161,-1.51747028677537,1.02724755101455,10
0,0,4.18268775661647,31.4406714147503,0,0,4.18268775656998,31.4406714148616,1.64285381715295,-0.211601974161222,10
0,0,14.1235262638154,44.6957761328537,0,0,14.1235262637606,44.6957761324357,-1.87824293333751,1.12029172745721,10
1,1,11.859410597224,30.4872783290513,1,1,11.8594105971709,30.4872783289468,-1.71464125097117,-1.55667732654828,10
0,0,5.85075500775657,22.8599129987227,0,0,5.85075500772616,22.8599129987973,0.948352238209163,1.90714477439477,10
0,0,51.870215645268,11.4519877763621,0,0,51.8702156452762,11.4519877763886,-0.486495466274323,1.92257412270193,10
0,0,15.5383377394886,12.7477440716338,0,0,15.5383377394657,12.7477440717082,1.31237427818779,1.2310500956881,10
1,1,3.1010879354662,6.05005668159662,1,1,3.10108793546351,6.05005668160057,-1.57249302297343,0.580749702839053,10
0,0,1.82648988200308,17.8250399439777,0,0,1.82648988200488,17.8250399443922,-1.06931561747211,1.65253538074127,10
0,0,9.43831751870282,49.307905537459,0,0,9.4383175186927,49.3079055375453,-0.19568558819783,1.91197926970068,10
0,0,3.65890105745497,30.4807517154441,0,0,3.65890105742104,30.4807517159196,1.69041261231183,0.241739387925882,10
0,0,2.72258165886927,37.872663312197,0,0,2.72258165891135,37.8726633119384,0.979294694727238,1.61945326837784,10
0,0,4.70906817555958,50.5764311011542,0,0,4.70906817557359,50.5764311013272,1.78510370868971,1.28553133806799,10
0,0,11.7434958707765,16.7615472796157,0,0,11.7434958707757,16.7615472797081,0.689476873717146,-1.941907666222,10
0,0,14.9082540278081,21.4062184628074,0,0,14.90825402785,21.4062184627732,1.8939022730788,1.08054343242729,10
0,0,8.44912707337489,29.5357724452688,0,0,8.44912707335281,29.5357724454199,0.374549317635489,1.94567553670984,10
0,0,2.9603420436047,18.6726131868203,0,0,2.96034204361304,18.6726131878977,1.2749799704932,1.41715089441287,10
0,0,11.3373901755701,9.74263234420772,0,0,11.3373901755134,9.74263234422883,-1.24788028566966,1.3983913024255,10
0,0,4.02046327089843,11.0615045975377,0,0,4.02046327086184,11.0615045975274,-0.769381639628594,1.5225233221396,10
0,0,8.78204488784661,75.9495389119723,0,0,8.78204488789669,75.9495389121589,1.58243994085977,-1.60435035877282,10
