x1,x2,th,v,u1_full,u2_full,u1_zero,u2_zero,u1_k0,u2_k0,k1_lambda,mu_val,xi0
1.45241370350237,0.786123174416889,2.79311274253887,0.575026830647018,-2.79344559830523,-2.89607543828411,-2.79344559830523,-2.89607544143112,-2.79344566801526,-2.896075391136,1.09456316972482e-08,0.1,1e-08
0.493192507310232,0.0288547267123591,3.01571848080974,0.217711316143697,-0.220131117802522,-0.375408923944354,-0.220131117802523,-0.375408925135849,-0.220131067647519,-0.375408966229518,1.09456316972482e-08,0.1,1e-08
-0.676407900589403,-1.03510749956241,3.75295445721339,0.738299484149916,2.05269895402536,1.79480936899472,2.05269895402536,1.79480936495415,2.05269932650961,1.79480928886694,1.09456316972482e-08,0.1,1e-08
-1.74576659885591,1.1846020320923,3.48695066838356,0.238932039910105,4.2710463895497,-1.33519355272339,4.27104638954971,-1.33519355403102,4.27104538190513,-1.33519346360402,1.09456316972482e-08,0.1,1e-08
-0.756070713137351,-1.66314618371725,3.96481540914297,0.154219962648013,8.50870009166522,1.75330640164846,8.5087000916652,1.75330640080445,8.50870141240067,1.75330641338886,1.09456316972482e-08,0.1,1e-08
-0.699266711893012,0.0995611310206024,2.93335480416734,0.330116388848126,0.455588841657054,0.728525640185962,0.455588841657054,0.728525638379297,0.455588884794511,0.728525597585734,1.09456316972482e-08,0.1,1e-08
0.918424713352256,-1.16443586302638,2.87620800417789,0.251281161565089,8.48141187637562,-1.92120585222852,8.48141187637563,-1.92120585360374,8.4814119665083,-1.92120583350206,1.09456316972482e-08,0.1,1e-08
0.550229885420852,-1.7317374858345,2.16076407367301,0.644497726937201,0.936842889525415,-0.848802044952725,0.936842889525421,-0.84880204847994,0.936843550113523,-0.848801089744588,1.09456316972482e-08,0.1,1e-08
1.54885097030531,0.0117357483329954,3.06352486504317,0.536109766606038,-0.467046269677495,-3.20132013924968,-0.467046269677495,-3.20132014218371,-0.467046191673693,-3.2013199896585,1.09456316972482e-08,0.1,1e-08
-0.111140299352203,-0.00175137626030564,3.61088537755655,0.751658095443581,0.0470523546059443,-0.0696974133688838,0.0470523546059442,-0.0696974174825701,0.0470522153473439,-0.0696976347778658,1.09456316972482e-08,0.1,1e-08
