success,outcome,time_to_target,sim_duration,control_effort,min_safety_margin,n_infeasible,n_steps,mean_step_ms,total_solve_ms,dt_mpc,N_hor,T_hor_actual,method,cand_id,N_CANDIDATES,seed,u1_max,u2_max
False,INFEASIBLE_STEP1,,0.0,0.0,6.522670699606722,1,0,1121.5184169996064,1121.5184169996064,0.125,10,1.25,Vanilla MPC,75,300,42,7.7,5.1
True,REACHED,0.625,0.625,15.51221432938757,2.374921833247539,0,5,80.52759139682166,402.6379569841083,0.125,10,1.25,Vanilla MPC,76,300,42,7.7,5.1
True,REACHED,1.375,1.375,38.599508686075595,1.754633796750962e-05,0,11,156.4543332722017,1720.9976659942186,0.125,10,1.25,Vanilla MPC,77,300,42,7.7,5.1
False,INFEASIBLE_MID,,1.0,28.184372469732544,-4.138706129253481e-05,1,8,274.9030835548183,2474.1277519933647,0.125,10,1.25,Vanilla MPC,78,300,42,7.7,5.1
True,REACHED,0.625,0.625,17.31992082081157,3.0190072904864587,0,5,90.11738339904696,450.5869169952348,0.125,10,1.25,Vanilla MPC,79,300,42,7.7,5.1
True,REACHED,1.375,1.375,50.211116525984856,1.2438821783709307e-05,0,11,157.3613676393341,1730.9750440326752,0.125,10,1.25,Vanilla MPC,80,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,14.49536620870825,-8.044085662729509e-07,1,4,336.8330834025983,1684.1654170129914,0.125,10,1.25,Vanilla MPC,81,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,9.000923268350622,1,0,813.1648330017924,813.1648330017924,0.125,10,1.25,Vanilla MPC,82,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,26.844480784353348,-1.1684945645578362e-05,1,4,1591.1465166020207,7955.732583010104,0.125,10,1.25,Vanilla MPC,83,300,42,7.7,5.1
True,REACHED,0.375,0.375,6.7405512616685215,5.316198507469849,0,3,88.0389863353533,264.1169590060599,0.125,10,1.25,Vanilla MPC,84,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,8.496681644949996,1,0,593.050209005014,593.050209005014,0.125,10,1.25,Vanilla MPC,85,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,4.8990057720047595,1,0,747.3749580094591,747.3749580094591,0.125,10,1.25,Vanilla MPC,86,300,42,7.7,5.1
True,REACHED,0.875,0.875,20.91587229737996,0.3325076741986312,0,7,66.46222614134396,465.2355829894077,0.125,10,1.25,Vanilla MPC,87,300,42,7.7,5.1
True,REACHED,1.125,1.125,27.96212254796586,-1.0228242019140896e-06,0,9,438.07468966406304,3942.6722069765674,0.125,10,1.25,Vanilla MPC,88,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.875,24.200407713658276,-4.324935640910358e-06,1,7,1841.969270753907,14735.754166031256,0.125,10,1.25,Vanilla MPC,89,300,42,7.7,5.1
True,REACHED,0.875,0.875,17.563686574753316,0.0453561605686381,0,7,143.99564886324308,1007.9695420427016,0.125,10,1.25,Vanilla MPC,90,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,5.893491440726705,1,0,1514.829915991868,1514.829915991868,0.125,10,1.25,Vanilla MPC,91,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.375,13.971150326043643,-0.0001832989487836,1,3,1816.9654997436735,7267.861998974695,0.125,10,1.25,Vanilla MPC,92,300,42,7.7,5.1
True,REACHED,1.0,1.0,17.45013960422783,1.065836766024378e-05,0,8,84.49251037745853,675.9400830196682,0.125,10,1.25,Vanilla MPC,93,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,14.134450236554756,-5.4252621021184e-05,1,4,352.8479166008765,1764.2395830043824,0.125,10,1.25,Vanilla MPC,94,300,42,7.7,5.1
True,REACHED,1.125,1.125,30.29475072910542,2.0595716016917684e-05,0,9,135.87161566505932,1222.844540985534,0.125,10,1.25,Vanilla MPC,95,300,42,7.7,5.1
True,REACHED,1.375,1.375,59.68665031121772,1.100145614376462e-05,0,11,163.26027290646877,1795.8630019711563,0.125,10,1.25,Vanilla MPC,96,300,42,7.7,5.1
True,REACHED,1.25,1.25,54.96908488288931,1.977172974080887e-05,0,10,166.69322080124402,1666.9322080124402,0.125,10,1.25,Vanilla MPC,97,300,42,7.7,5.1
True,REACHED,1.375,1.375,61.427764803148264,8.624247484180387e-06,0,11,176.69324245467908,1943.62566700147,0.125,10,1.25,Vanilla MPC,98,300,42,7.7,5.1
True,REACHED,0.375,0.375,12.184352753998876,7.620092577108419,0,3,195.9189026723228,587.7567080169683,0.125,10,1.25,Vanilla MPC,99,300,42,7.7,5.1
True,REACHED,0.875,0.875,33.88268209010631,0.000135769030946,0,7,80.06751771608833,560.4726240126183,0.125,10,1.25,Vanilla MPC,100,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,1.4566787727302752,1,0,1849.8195830034092,1849.8195830034092,0.125,10,1.25,Vanilla MPC,101,300,42,7.7,5.1
True,REACHED,1.25,1.25,30.32778075244219,2.951973151526068e-06,0,10,111.73967480281136,1117.3967480281135,0.125,10,1.25,Vanilla MPC,102,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,29.17927366961114,-0.00055923922168,1,4,676.0850750055397,3380.4253750276985,0.125,10,1.25,Vanilla MPC,103,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,32.7490094897441,-6.148326562133455e-05,1,5,419.5029791711325,2517.017875026795,0.125,10,1.25,Vanilla MPC,104,300,42,7.7,5.1
True,REACHED,1.25,1.25,31.439614983617226,2.8080495371868733e-06,0,10,152.95454589795554,1529.5454589795554,0.125,10,1.25,Vanilla MPC,105,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,29.607498207259436,-3.7741823636977675e-05,1,5,756.7570416649687,4540.542249989812,0.125,10,1.25,Vanilla MPC,106,300,42,7.7,5.1
True,REACHED,0.875,0.875,15.411371410266735,2.343104024937914e-06,0,7,100.97303571404024,706.8112499982817,0.125,10,1.25,Vanilla MPC,107,300,42,7.7,5.1
True,REACHED,1.125,1.125,34.451032980287,7.789692467649083e-06,0,9,145.73106022241214,1311.5795420017091,0.125,10,1.25,Vanilla MPC,108,300,42,7.7,5.1
True,REACHED,0.625,0.625,9.917646164351362,3.942335759715734,0,5,90.42849179822952,452.1424589911476,0.125,10,1.25,Vanilla MPC,109,300,42,7.7,5.1
True,REACHED,1.375,1.375,58.07207095017882,2.154066200238317e-05,0,11,157.3215078202669,1730.5365860229358,0.125,10,1.25,Vanilla MPC,110,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,7.590778356202586,1,0,2602.7375840058085,2602.7375840058085,0.125,10,1.25,Vanilla MPC,111,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,18.068177117574443,-8.907924706910399e-05,1,5,812.7664791682037,4876.598875009222,0.125,10,1.25,Vanilla MPC,112,300,42,7.7,5.1
True,REACHED,0.5,0.5,9.92258392251084,0.0050826319660426,0,4,73.06982300360687,292.2792920144275,0.125,10,1.25,Vanilla MPC,113,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,36.72838572953667,-9.464921876337784e-05,1,5,817.1041319995614,4902.624791997368,0.125,10,1.25,Vanilla MPC,114,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,15.97074773362536,-4.097414523609377e-05,1,4,1527.1289583964972,7635.644791982486,0.125,10,1.25,Vanilla MPC,115,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,0.0715250524678965,1,0,1599.9712920020102,1599.9712920020102,0.125,10,1.25,Vanilla MPC,116,300,42,7.7,5.1
True,REACHED,1.25,1.25,33.74879717543513,1.1146716347023068e-05,0,10,171.06935000338126,1710.6935000338126,0.125,10,1.25,Vanilla MPC,117,300,42,7.7,5.1
True,REACHED,1.0,1.0,38.00015389856307,7.480749102863301e-05,0,8,89.77225537091726,718.1780429673381,0.125,10,1.25,Vanilla MPC,118,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,16.833185429026788,-2.894066063639406e-05,1,5,1203.2120139992912,7219.272083995747,0.125,10,1.25,Vanilla MPC,119,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.75,18.286232041577993,-9.164869204387498e-06,1,6,186.8280657134684,1307.7964599942788,0.125,10,1.25,Vanilla MPC,120,300,42,7.7,5.1
True,REACHED,0.5,0.5,7.656679968770326,0.4115083869739004,0,4,88.16656250564847,352.6662500225939,0.125,10,1.25,Vanilla MPC,121,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,9.595733327511628,1,0,1420.332709007198,1420.332709007198,0.125,10,1.25,Vanilla MPC,122,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.575919605703361,1,0,1552.336375010782,1552.336375010782,0.125,10,1.25,Vanilla MPC,123,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.375,10.954479427232762,-6.9200848584076185e-06,1,3,377.0728542440338,1508.2914169761352,0.125,10,1.25,Vanilla MPC,124,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,14.570781581379054,-4.390211276583038e-06,1,4,1288.5681332001695,6442.840666000848,0.125,10,1.25,Vanilla MPC,125,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.875,39.945429856628046,-4.232328045781899e-06,1,7,573.5273854988918,4588.2190839911345,0.125,10,1.25,Vanilla MPC,126,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.875,21.234933320984176,-1.7226857970055916e-05,1,7,575.8655573717988,4606.92445897439,0.125,10,1.25,Vanilla MPC,127,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,5.096699190658456,1,0,1717.4562500003958,1717.4562500003958,0.125,10,1.25,Vanilla MPC,128,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,27.996636434339475,-0.0001791779053772,1,5,347.8161388314523,2086.896832988714,0.125,10,1.25,Vanilla MPC,129,300,42,7.7,5.1
True,REACHED,0.75,0.75,18.383012852385683,0.4740123180109162,0,6,112.07515300096324,672.4509180057794,0.125,10,1.25,Vanilla MPC,130,300,42,7.7,5.1
True,REACHED,1.125,1.125,47.897193438349014,1.5133508080283416e-05,0,9,136.33557877458065,1227.0202089712257,0.125,10,1.25,Vanilla MPC,131,300,42,7.7,5.1
True,REACHED,0.75,0.75,14.463064653021908,6.854266715989719,0,6,72.77105566511939,436.6263339907164,0.125,10,1.25,Vanilla MPC,132,300,42,7.7,5.1
True,REACHED,1.25,1.25,37.34047845081228,2.773217767751943e-06,0,10,125.82194569986314,1258.2194569986314,0.125,10,1.25,Vanilla MPC,133,300,42,7.7,5.1
True,REACHED,1.0,1.0,17.20828606037898,0.9991167594110234,0,8,82.85989049909404,662.8791239927523,0.125,10,1.25,Vanilla MPC,134,300,42,7.7,5.1
True,REACHED,0.375,0.375,12.861328492580634,9.627763292828462,0,3,175.11334699520376,525.3400409856113,0.125,10,1.25,Vanilla MPC,135,300,42,7.7,5.1
True,REACHED,0.875,0.875,18.739100979608324,7.93331178897097e-06,0,7,122.4037857152455,856.8265000067186,0.125,10,1.25,Vanilla MPC,136,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.75,19.025418572871985,-1.106736230417131e-05,1,6,969.9040358578452,6789.328251004918,0.125,10,1.25,Vanilla MPC,137,300,42,7.7,5.1
True,REACHED,0.875,0.875,18.34923929178448,4.851057854116945e-06,0,7,113.75199428584892,796.2639600009425,0.125,10,1.25,Vanilla MPC,138,300,42,7.7,5.1
True,REACHED,0.625,0.625,11.4278321808804,5.205687850445236,0,5,97.78103360440582,488.9051680220291,0.125,10,1.25,Vanilla MPC,139,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,4.298763991527994,1,0,864.7805829969002,864.7805829969002,0.125,10,1.25,Vanilla MPC,140,300,42,7.7,5.1
True,REACHED,0.625,0.625,15.518924307716375,8.817299038142249,0,5,73.14112519961782,365.7056259980891,0.125,10,1.25,Vanilla MPC,141,300,42,7.7,5.1
True,REACHED,0.75,0.75,16.481449520917057,1.9220014406766417,0,6,80.52127082919469,483.12762497516815,0.125,10,1.25,Vanilla MPC,142,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.75,17.52532923850698,-1.9167237508106703e-05,1,6,1078.6532857143486,7550.57300000044,0.125,10,1.25,Vanilla MPC,143,300,42,7.7,5.1
True,REACHED,0.5,0.5,9.73119880394927,1.2947264729779853,0,4,73.50345849772566,294.01383399090264,0.125,10,1.25,Vanilla MPC,144,300,42,7.7,5.1
True,REACHED,0.5,0.5,12.03287109749652,3.581087523016996,0,4,82.89476050413214,331.57904201652855,0.125,10,1.25,Vanilla MPC,145,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.375,11.169044086050166,-2.464743123112232e-05,1,3,1522.491271254694,6089.965085018775,0.125,10,1.25,Vanilla MPC,146,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,15.062535691406946,-4.933883133837037e-05,1,5,444.54280566909193,2667.2568340145517,0.125,10,1.25,Vanilla MPC,147,300,42,7.7,5.1
True,REACHED,0.75,0.75,25.95547584198239,9.040578582588326,0,6,89.58359033567831,537.5015420140699,0.125,10,1.25,Vanilla MPC,148,300,42,7.7,5.1
True,REACHED,1.0,1.0,20.948096450701197,1.6653528709686896e-05,0,8,117.15059387461224,937.204750996898,0.125,10,1.25,Vanilla MPC,149,300,42,7.7,5.1
True,REACHED,1.125,1.125,43.45348443864934,2.1852563887307968e-05,0,9,164.80041199894106,1483.2037079904694,0.125,10,1.25,Vanilla MPC,150,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.75,19.094807549945926,-0.0001407236009242,1,6,566.8405178605879,3967.8836250241143,0.125,10,1.25,Vanilla MPC,151,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,18.73734301339623,-5.19158637177462e-05,1,4,526.6829082014738,2633.414541007369,0.125,10,1.25,Vanilla MPC,152,300,42,7.7,5.1
False,INFEASIBLE_MID,,1.0,28.75857198598402,-2.737980170687829e-05,1,8,923.889898221306,8315.009083991754,0.125,10,1.25,Vanilla MPC,153,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,14.994115326546932,-0.000132752120498,1,4,1352.771658200072,6763.858291000361,0.125,10,1.25,Vanilla MPC,154,300,42,7.7,5.1
True,REACHED,0.875,0.875,25.806639036078867,1.33115512994789e-05,0,7,130.67435128739038,914.7204590117326,0.125,10,1.25,Vanilla MPC,155,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,16.516461862951505,-0.0002133854559096,1,4,635.9787165973103,3179.8935829865513,0.125,10,1.25,Vanilla MPC,156,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,16.406569240329695,-0.000262298686326,1,4,359.40422500134446,1797.0211250067223,0.125,10,1.25,Vanilla MPC,157,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,7.8393807299202,1,0,722.6320830086479,722.6320830086479,0.125,10,1.25,Vanilla MPC,158,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,4.913651150565764,1,0,2464.487542005372,2464.487542005372,0.125,10,1.25,Vanilla MPC,159,300,42,7.7,5.1
True,REACHED,0.875,0.875,14.85869407431543,0.886194900280639,0,7,66.1037261452293,462.7260830166051,0.125,10,1.25,Vanilla MPC,160,300,42,7.7,5.1
True,REACHED,0.625,0.625,18.684190419393264,6.3324979373548915,0,5,106.56561680079903,532.8280840039952,0.125,10,1.25,Vanilla MPC,161,300,42,7.7,5.1
True,REACHED,0.625,0.625,21.890322123263704,3.501429483118423,0,5,63.7877913977718,318.938956988859,0.125,10,1.25,Vanilla MPC,162,300,42,7.7,5.1
True,REACHED,0.5,0.5,15.836201904502207,6.253250398930623,0,4,117.18769774597604,468.75079098390415,0.125,10,1.25,Vanilla MPC,163,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.375,15.904600865229815,-2.21611272614428e-05,1,3,1864.3453127479008,7457.381250991602,0.125,10,1.25,Vanilla MPC,164,300,42,7.7,5.1
True,REACHED,0.625,0.625,11.866160720278058,5.333621755734584,0,5,74.35519999999087,371.7759999999544,0.125,10,1.25,Vanilla MPC,165,300,42,7.7,5.1
True,REACHED,1.25,1.25,49.12018709665193,1.7403852120434597e-05,0,10,135.9912041996722,1359.912041996722,0.125,10,1.25,Vanilla MPC,166,300,42,7.7,5.1
True,REACHED,1.375,1.375,57.64588424712374,1.0157101834467175e-05,0,11,167.09336736477616,1838.0270410125377,0.125,10,1.25,Vanilla MPC,167,300,42,7.7,5.1
True,REACHED,0.75,0.75,19.2764220692101,6.80449010593922,0,6,132.5669791646457,795.4018749878742,0.125,10,1.25,Vanilla MPC,168,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.388879845962428,1,0,953.2494580053026,953.2494580053026,0.125,10,1.25,Vanilla MPC,169,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,10.811914800438574,-1.3941430482041106e-05,1,4,1480.9091665956655,7404.545832978329,0.125,10,1.25,Vanilla MPC,170,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,17.81956603527497,-8.746692256454258e-07,1,5,318.45783366588876,1910.7470019953323,0.125,10,1.25,Vanilla MPC,171,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,0.7076548625108998,1,0,2002.062749990728,2002.062749990728,0.125,10,1.25,Vanilla MPC,172,300,42,7.7,5.1
True,REACHED,0.625,0.625,20.757708999170895,0.0190530597102477,0,5,120.85511659679467,604.2755829839734,0.125,10,1.25,Vanilla MPC,173,300,42,7.7,5.1
True,REACHED,1.25,1.25,51.08934626773414,2.0533866751876348e-05,0,10,172.2339625004679,1722.339625004679,0.125,10,1.25,Vanilla MPC,174,300,42,7.7,5.1
True,REACHED,0.875,0.875,18.30265872706143,1.431198902976724e-05,0,7,132.25654156953428,925.79579098674,0.125,10,1.25,Vanilla MPC,175,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,20.343075637601412,-9.080131415928896e-05,1,4,1068.8740914018126,5344.370457009063,0.125,10,1.25,Vanilla MPC,176,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.802708842337859,1,0,2823.646707998705,2823.646707998705,0.125,10,1.25,Vanilla MPC,177,300,42,7.7,5.1
True,REACHED,0.625,0.625,16.813853848919962,4.505881073530019,0,5,111.14927480230108,555.7463740115054,0.125,10,1.25,Vanilla MPC,178,300,42,7.7,5.1
True,REACHED,1.375,1.375,56.192933808354184,1.0916667598537548e-05,0,11,168.35102272902574,1851.861250019283,0.125,10,1.25,Vanilla MPC,179,300,42,7.7,5.1
True,REACHED,1.125,1.125,44.135859250552535,9.572187039133316e-06,0,9,178.1636109970148,1603.472498973133,0.125,10,1.25,Vanilla MPC,180,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,15.210775811675106,-3.326573561637603e-05,1,5,468.9027846616227,2813.4167079697363,0.125,10,1.25,Vanilla MPC,181,300,42,7.7,5.1
True,REACHED,1.0,1.0,19.4883432818345,0.0002802071888989,0,8,87.67342725332128,701.3874180265702,0.125,10,1.25,Vanilla MPC,182,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.375,11.607916020089323,-3.5537053890215724e-05,1,3,1517.6977082555825,6070.790833022329,0.125,10,1.25,Vanilla MPC,183,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,9.645541436296318,1,0,411.5335420065094,411.5335420065094,0.125,10,1.25,Vanilla MPC,184,300,42,7.7,5.1
True,REACHED,1.0,1.0,23.217490709230315,-5.603519381895624e-06,0,8,594.850489496821,4758.803915974568,0.125,10,1.25,Vanilla MPC,185,300,42,7.7,5.1
True,REACHED,1.0,1.0,19.287482578822033,2.0683214932383243e-05,0,8,117.21949987258996,937.7559989807196,0.125,10,1.25,Vanilla MPC,186,300,42,7.7,5.1
True,REACHED,0.625,0.625,10.461847881215792,9.36808875428241,0,5,76.24549159372691,381.22745796863455,0.125,10,1.25,Vanilla MPC,187,300,42,7.7,5.1
True,REACHED,0.375,0.375,7.077422314192592,4.8769200470518825,0,3,64.81220867135562,194.4366260140669,0.125,10,1.25,Vanilla MPC,188,300,42,7.7,5.1
True,REACHED,0.75,0.75,12.723442919967257,9.2618806687006,0,6,86.56716000162608,519.4029600097565,0.125,10,1.25,Vanilla MPC,189,300,42,7.7,5.1
True,REACHED,1.25,1.25,30.50390495134257,3.4996764662401725e-06,0,10,119.90314990107436,1199.0314990107436,0.125,10,1.25,Vanilla MPC,190,300,42,7.7,5.1
True,REACHED,0.375,0.375,11.634410665200692,5.067938355958249,0,3,73.27244467160199,219.81733401480597,0.125,10,1.25,Vanilla MPC,191,300,42,7.7,5.1
True,REACHED,0.5,0.5,9.837385707029467,9.59496349832119,0,4,116.42866649708594,465.71466598834377,0.125,10,1.25,Vanilla MPC,192,300,42,7.7,5.1
True,REACHED,1.125,1.125,29.35873411477041,1.2540597662353324e-05,0,9,125.63219922109664,1130.6897929898696,0.125,10,1.25,Vanilla MPC,193,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.714200978656238,1,0,905.9287499985658,905.9287499985658,0.125,10,1.25,Vanilla MPC,194,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,18.441837977987472,-0.00031541603506,1,5,239.93327766705383,1439.599666002323,0.125,10,1.25,Vanilla MPC,195,300,42,7.7,5.1
True,REACHED,1.125,1.125,29.89220552945726,7.428592814068514e-06,0,9,113.36445855623523,1020.2801270061173,0.125,10,1.25,Vanilla MPC,196,300,42,7.7,5.1
True,REACHED,0.875,0.875,26.905804430234863,1.9098850592938422e-05,0,7,75.59738685709557,529.181707999669,0.125,10,1.25,Vanilla MPC,197,300,42,7.7,5.1
True,REACHED,0.25,0.25,6.094637130389239,4.935830161475961,0,2,59.985292005876545,119.97058401175308,0.125,10,1.25,Vanilla MPC,198,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,12.941879838725775,-0.0001461899977434,1,4,263.99463359848596,1319.9731679924298,0.125,10,1.25,Vanilla MPC,199,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.893446252044973,1,0,1300.7690419908613,1300.7690419908613,0.125,10,1.25,Vanilla MPC,200,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,32.45990760512194,-4.0608543264367216e-05,1,5,318.93081283002783,1913.5848769801669,0.125,10,1.25,Vanilla MPC,201,300,42,7.7,5.1
True,REACHED,0.375,0.375,8.334573230845873,3.51586007330208,0,3,77.79240266245324,233.37720798735972,0.125,10,1.25,Vanilla MPC,202,300,42,7.7,5.1
True,REACHED,0.5,0.5,15.422411979983355,6.518095573124253,0,4,93.44984400013344,373.7993760005338,0.125,10,1.25,Vanilla MPC,203,300,42,7.7,5.1
True,REACHED,0.25,0.25,7.092516215120356,4.904673199184427,0,2,69.73672899766825,139.4734579953365,0.125,10,1.25,Vanilla MPC,204,300,42,7.7,5.1
True,REACHED,1.25,1.25,33.105874338217355,2.2598130359286272e-05,0,10,124.50041670090286,1245.0041670090286,0.125,10,1.25,Vanilla MPC,205,300,42,7.7,5.1
True,REACHED,0.875,0.875,15.01182033562244,1.2923303610131027e-05,0,7,79.94802971370518,559.6362079959363,0.125,10,1.25,Vanilla MPC,206,300,42,7.7,5.1
True,REACHED,1.0,1.0,23.913475847834384,0.1199518974615714,0,8,76.48380199862004,611.8704159889603,0.125,10,1.25,Vanilla MPC,207,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,2.179240564632124,1,0,1229.0479160001269,1229.0479160001269,0.125,10,1.25,Vanilla MPC,208,300,42,7.7,5.1
True,REACHED,0.625,0.625,15.134242462178676,3.5952684840921587,0,5,72.71130839944817,363.55654199724086,0.125,10,1.25,Vanilla MPC,209,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.051647726179743,1,0,1704.1829579975456,1704.1829579975456,0.125,10,1.25,Vanilla MPC,210,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,22.56067349528587,-1.3789285911990284e-05,1,4,1153.830691598705,5769.153457993525,0.125,10,1.25,Vanilla MPC,211,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,17.73983352618727,-0.0004145799539889,1,4,779.3062584009022,3896.5312920045103,0.125,10,1.25,Vanilla MPC,212,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,27.488483554641107,-0.0006257993078934,1,5,964.8175833305382,5788.90549998323,0.125,10,1.25,Vanilla MPC,213,300,42,7.7,5.1
True,REACHED,0.75,0.75,14.715534195810848,9.225221861068595,0,6,82.09236833257212,492.5542099954328,0.125,10,1.25,Vanilla MPC,214,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.75,23.531468570608496,-2.9095094240306848e-05,1,6,893.9527617185377,6257.669332029764,0.125,10,1.25,Vanilla MPC,215,300,42,7.7,5.1
True,REACHED,1.25,1.25,36.813659117878885,2.0734878873107204e-06,0,10,120.46787920262432,1204.6787920262432,0.125,10,1.25,Vanilla MPC,216,300,42,7.7,5.1
True,REACHED,1.0,1.0,22.84186604091759,1.5193951290264444e-05,0,8,114.8808697489585,919.046957991668,0.125,10,1.25,Vanilla MPC,217,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,14.520817347436717,-0.0001129654002441,1,4,1242.4154417967657,6212.077208983828,0.125,10,1.25,Vanilla MPC,218,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.75,41.31681185077392,-0.0001996682173286,1,6,997.6036962845164,6983.225873991614,0.125,10,1.25,Vanilla MPC,219,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,5.032182301587035,1,0,1252.0289169915486,1252.0289169915486,0.125,10,1.25,Vanilla MPC,220,300,42,7.7,5.1
True,REACHED,0.625,0.625,14.168632463345466,6.859076867747649,0,5,77.32241659832653,386.61208299163263,0.125,10,1.25,Vanilla MPC,221,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.677939416749844,1,0,1279.307709002751,1279.307709002751,0.125,10,1.25,Vanilla MPC,222,300,42,7.7,5.1
True,REACHED,0.75,0.75,19.925517146391087,0.0358148653456708,0,6,95.04229850426782,570.2537910256069,0.125,10,1.25,Vanilla MPC,223,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.625,36.99428475164295,-0.0005324693816983,1,5,467.93450699866906,2807.6070419920143,0.125,10,1.25,Vanilla MPC,224,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5,26.893343819288155,-0.0001911485829296,1,4,491.4487915986683,2457.2439579933416,0.125,10,1.25,Vanilla MPC,225,300,42,7.7,5.1
True,REACHED,0.625,0.625,19.50530831200411,0.0114333615256821,0,5,126.68458339758216,633.4229169879109,0.125,10,1.25,Vanilla MPC,226,300,42,7.7,5.1
True,REACHED,1.375,1.375,35.20340228924378,1.677992294044932e-05,0,11,144.11063236316707,1585.216955994838,0.125,10,1.25,Vanilla MPC,227,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,1.303860872397864,1,0,1461.663750000298,1461.663750000298,0.125,10,1.25,Vanilla MPC,228,300,42,7.7,5.1
True,REACHED,0.75,0.75,27.734435277662467,0.0001379284219247,0,6,128.03390300056586,768.2034180033952,0.125,10,1.25,Vanilla MPC,229,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.875,23.63685731942633,-4.270413503429657e-05,1,7,856.3914163714799,6851.131330971839,0.125,10,1.25,Vanilla MPC,230,300,42,7.7,5.1
True,REACHED,1.0,1.0,26.726593971736524,4.4431860233774615e-06,0,8,84.58846862413338,676.7077489930671,0.125,10,1.25,Vanilla MPC,231,300,42,7.7,5.1
