slack_weight,sample_idx,x1,x2,th,v,slack1,slack2
0.1,103,1.81571430801035,0.778785883417707,3.63087346808621,0.282900781977479,0.0001529957977268,0.0001529824479031
0.1,104,1.65945756088179,-0.911419451080149,3.70562350388274,0.785618372239927,0.0001529894967437,0.0001529895527834
0.1,106,-0.287263406730743,1.66925430184897,2.13459131297518,0.619551126309818,0.0001530053426704,0.0001529909311629
0.1,107,1.40454668606743,1.49178334350563,2.11978079344458,0.616176056310016,0.0001529924947376,0.0001529805641109
0.1,109,1.74461909664312,0.76910625807141,4.10412772663006,0.86856577025988,0.0001529843373223,0.0001529875283146
0.1,111,0.0733186094549469,-1.84229275452598,3.11696494855849,0.559389240103809,0.0001530870922142,0.0001529554937525
0.1,112,1.50949228771182,0.822300690062754,2.40865629084891,0.663933259983889,0.0001530805178569,0.0001529884930467
0.1,113,0.963074471016818,1.70099326966266,2.77439477353671,0.933744346057078,0.0001529816533412,0.0001529803363309
0.1,114,-0.562035395120979,1.66195319035217,2.88165368584947,0.718949838187505,0.000153020393805,0.0001529561865642
0.1,115,-0.825632622942027,-1.8642160856568,2.92058428824057,0.750436261928406,0.145905487086594,0.0001529804306206
0.1,116,1.46828927432041,1.69758478150612,3.96277290582958,0.369456029534513,0.0001529854875482,0.0001530059678393
0.1,117,0.0453695954437512,1.77706595645374,3.74248170062291,0.823993486911554,0.0001529831338949,0.0001529846400965
0.1,118,1.1931807158671,1.44817060395725,3.53562106060763,0.289634467480483,0.73609831583467,0.0001529200283434
0.1,120,0.313120563984696,-1.69218719348316,3.47534272780473,0.764082566705377,0.0001529938216217,0.00015298127124
0.1,121,-1.85623090481303,0.785155103512559,3.96912531459423,0.850730137300608,0.0001530161601021,0.0001529915920516
0.1,122,-0.853834991486862,-1.73857463680423,2.23399080970802,0.778085130031272,0.0001529857378536,0.0001529827255773
0.1,123,-1.85060724500314,1.16289265935585,3.63887277594283,0.789504339516028,0.0009187850737699,0.0001530419180443
0.1,124,-1.49175794939246,1.54391099294475,2.18167462131735,0.179744242572711,0.0001529839637057,0.00015291142987
0.1,126,0.491561903276001,1.48039549560372,2.24363484403732,0.466395840213065,0.201092441644301,0.0001529826618134
0.1,128,0.162540486440426,1.75627079405158,2.83424312227342,0.8274116890083,0.0001529803153163,0.0001529809407185
0.1,129,1.90340831785014,-0.597152738193159,3.71682566415066,0.959603686562531,0.0001529909908787,0.000152998896988
0.1,132,-1.30682271971662,-1.55810354747442,3.70545229587286,0.352904049017842,0.0001529979234921,0.000152959371337
0.1,133,0.640789506870925,-1.83162724145455,3.3824752505621,0.389346131123094,0.0001558099658965,0.0001529558956663
0.1,135,-1.00907604199537,1.7998447358009,2.7076801419325,0.683035701391476,0.0001529965730633,0.0001529886292174
0.1,136,1.03138444185748,-1.64235599075096,3.35497295594814,0.899793172238859,0.0001529897650994,0.000152979925367
0.1,137,-1.53570943797234,1.51647323024866,3.66115590562211,0.504414767835678,0.000152991214331,0.0001529800061489
0.1,140,-1.60866335739599,-1.07331319446623,2.56482893976001,0.742557369255931,0.0001530082943804,0.0001529870232909
0.1,141,-0.0335364995326706,1.7709270965405,2.87385989439073,0.840281314945777,0.0001529801730887,0.0001529803430426
0.1,142,-1.81878396091182,-1.25424695142298,2.50797632922303,0.547025880536152,2.70953200038264,0.0001530147986132
0.1,143,0.0125450343203508,-1.76862929374641,2.69319688151666,0.666601927202563,0.000152984243384,0.0001529793059772
0.1,144,0.63477452647578,1.5351435398537,3.89844420412522,0.77378071071358,0.0001530299031889,0.0001529930712715
0.1,145,-1.34826229167428,1.71100913278085,3.86733058745173,0.385828115735005,1.13914769961146,0.0001529569106123
0.1,146,1.76092096569983,0.784082472215169,3.8578727477883,0.736278838710145,0.0001529831788915,0.0001529873094353
0.1,147,1.7658592351061,0.371759739366813,4.15668258232811,0.384643134756376,0.0001529860608526,0.0001529554498372
0.1,148,1.62140256782425,1.50984345052152,2.43958244525877,0.343353957746073,1.79527985028546,0.0001529562854192
0.1,150,-1.59688799449029,1.55499231947591,3.80716069205458,0.810039224598406,0.0001530311509306,0.0001529840315459
0.1,151,-1.62222815697629,1.4485104690618,3.15385050504391,0.490435677618877,0.0001529850280649,0.0001529871472537
0.1,152,1.37950124387782,-1.65205296035436,3.33081641399918,0.180360572073016,1.25883843608686,0.0001529093450406
0.1,153,-1.52734068951337,0.89368045475434,3.53719310511756,0.669440690873741,0.0001530122395613,0.0001530099836635
0.1,155,1.50988805410821,-1.11926719220075,3.68848432190237,0.250257779872479,2.75490654939922,0.0001529610141149
0.1,156,1.21392372153939,-1.6954765620388,3.06107881629098,0.699746872220386,0.0001529796627761,0.0001529800476335
0.1,157,1.72302930241426,1.51451994542063,3.62973603450278,0.42404541931088,0.0001529837380001,0.0717806770333122
