sample_idx,x1,x2,x3,x4,x5,slack1,slack2
137,-0.653845691389961,2.0676483585024,0.388431705144096,-0.482368591065975,1.41380266711244,153.622228345253,2.3657646854397e-07
138,-1.27972272895476,2.59314084739493,0.255874151178387,-0.348866000151106,1.31341811844017,4.42172754216408e-07,3.26522767589571e-07
139,-1.97746386981358,2.71225724785773,-0.49144522988183,0.395147158971728,0.734793378044145,4.14692774841439e-07,3.0281185060596e-07
140,-1.16010381548297,2.71217374712136,-0.119424058621893,-0.0062112297435919,1.55206993163839,3.85756596821444e-07,2.6622828082331e-07
141,-2.00501531665812,2.76680205197586,0.394054612702145,0.428145220895642,0.761786735317742,2.16934527902409e-07,2.42314099965516e-07
142,-0.893398269020823,2.53724144028212,0.473379195775117,-0.455141663814614,1.6438431712613,3.87753034259463e-07,1.56257721092033e-07
143,-1.82145022615016,2.58552797396271,-0.426615983347991,-0.267676210468072,0.764077747812554,1.95464005961011e-06,2.38347700825148e-07
144,-1.49958887533145,2.7298126728597,-0.153997587027724,-0.0811293377539528,1.23022379752825,2.58102009959039e-07,2.73860347460112e-07
145,-2.00568605182,2.71214779863612,-0.0478609448775525,0.0518799421186391,0.706461746816122,4.47847938952343e-07,3.66460568197325e-07
146,-1.89347196667711,2.67235643801744,0.482447357047075,-0.285691737838168,0.778884471340337,2.64092904587418e-07,1.97828030515281e-07
147,-1.21632760433453,2.44690661345997,-0.0120423602092512,0.374579516387342,1.23057900912543,195.234204867363,3.13283319527716e-07
148,-1.75520115776082,2.56454729857835,0.389285462074263,0.224362706563218,0.809346140817533,1.41525986389192,3.33733017575738e-07
149,-1.57997090248954,2.7975932105144,0.0359359931290713,0.245801048766011,1.21762230802486,313.233564317115,13.0949221303963
150,-1.15018342928263,2.48639951664703,0.385228984211173,-0.327244606009277,1.33621608736439,2.14705571899812e-07,4.30841926672597e-07
151,-1.07553921245508,2.679826782138,-0.226796493949768,-0.307209564180894,1.60428756968291,2.64348026521451e-07,3.05436101379785e-07
152,-1.57956209529439,2.70810117838349,-0.0948178961990389,-0.208414626487805,1.1285390830891,3.10553645704189e-07,2.51174045045824e-07
153,-1.3109170416516,2.6837266483403,0.0800435552980984,-0.482365170947654,1.37280960668871,1.67635890291103e-07,4.55293197607459e-07
154,-0.773668208229731,2.25295961443514,0.274849846534099,0.0784477558526964,1.47929140620541,1348.30042422862,3.40494569199222e-07
155,-1.58988987770241,2.80698168104394,0.171987871402326,0.108368590696236,1.21709180334153,383.916352795016,56.0813306591285
156,-0.770549885670464,2.56206550071576,-0.0822638054884374,0.010886008224664,1.7915156150453,2571.41898581975,267.445335410357
157,-2.00962248519486,2.67930264881926,-0.0333656300498129,-0.327139475011273,0.669680163624407,1.51399417014459e-07,3.49924615712854e-07
158,-0.986902035145163,2.56527747319814,-0.0626387084373853,0.482468845786694,1.57837543805298,2.69229334940316e-07,2.54548912364106e-07
159,-0.711211073618763,2.15436289970681,-0.424522085575971,-0.384566360016491,1.44315182608805,1748.43193359731,2.33388371176499e-07
160,-0.993691776141858,2.68550225499585,-0.0146271048308058,-0.408035432682486,1.69181047885399,24.6149621293166,2.49457771137743e-07
161,-1.08169535152156,2.70614588194544,-0.448760458853575,-0.196301530871053,1.62445053042388,2.56507034186925e-07,3.96309902508907e-07
162,-1.87352265666087,2.73925853737595,-0.0351296294007729,0.320767221139798,0.865735880715077,2.87537928598596e-07,3.23205805346841e-07
163,-1.70144755529807,2.6862784667626,0.316621524292736,-0.289925804913219,0.984830911464532,3.67710839604212e-07,3.64063598198791e-07
164,-2.10337236963045,2.80514582749245,0.0612038322088613,-0.434626429553696,0.701773457862006,137.234012829234,57.9949771875823
165,-2.31708196464737,2.71806351468044,-0.264157001056725,-0.0223064993057084,0.400981550033066,3.43752865412773e-07,3.96021990520615e-07
166,-2.02308546956384,2.71772762471561,0.403929052846088,-0.189991035430079,0.694642155151766,4.07940031571304e-07,3.33555335869894e-07
167,-1.12039217801741,2.53020699305493,-0.00384656071580625,0.234867466969133,1.40981481503752,4.7179209283608e-07,3.08357658398454e-07
168,-1.70572680319773,2.71442683065085,-0.426107854786466,0.246245851926862,1.00870002745312,2.47824021535864e-07,3.18158698837308e-07
169,-1.9462802108028,2.66366638191904,0.293960345907922,0.352803983276472,0.717386171116247,3.17355245942077e-07,2.78928007277283e-07
170,-1.57985852087596,2.6596672583757,-0.273103660043777,0.0115877622667807,1.07980873749973,3.4735146822828e-07,3.25232047433217e-07
171,-1.63462369995135,2.70361305765884,0.2422223837868,0.341420691941333,1.0689893577075,4.1588950551163e-07,1.8866695757026e-07
172,-1.37202277481549,2.69832474460203,0.040209077901909,-0.481832179072833,1.32630196978654,3.59940310241011e-07,1.19140211401917e-07
173,-1.42209686674632,2.7487194574731,0.480391204593076,-0.425529201131464,1.32662259072678,5.08919407571101,1.68500129407436e-07
174,-0.892912695726052,2.68709557310551,-0.0565342842432222,0.357169164309525,1.79418287737946,1026.71765485482,2.36143720337078e-07
175,-0.941126093595506,2.56046224189313,0.158842899965502,-0.305641530550571,1.61933614829762,1.8937678126537e-07,3.58958032790827e-07
176,-0.785027806612034,2.47427746465664,0.317488227190977,0.393614099870434,1.68924965804461,1122.89615908152,4.32573357506453e-07
177,-1.25330980243372,2.49760488209972,-0.3350932561533,0.362344060316856,1.24429507966601,8.3662942589933,2.99334565914827e-07
