x1,x2,x3,x4,x5,u1_full,u2_full,u1_zero,u2_zero,u1_k0,u2_k0,k1_lambda,mu_val,xi0
-0.931147454103626,1.72065870198769,-0.458403930612879,-0.0779664429639536,2.07257507424179,-17758.8461092076,-2854.0286112709,-17758.846096529,-2854.0286098126,-17761.9690240655,-2854.57250196088,1.70115567681868e-07,15,1e-08
-1.93645218313976,2.2602703678589,0.353469587291786,-0.0762670162319533,-1.17719112264933,-43563632.2106368,24815566.8655145,-43563632.210582,24815566.8655108,-43563640.4679471,24815565.1812219,1.70115567681868e-07,15,1e-08
-1.73027143251674,1.09736357818264,-0.0122781368188348,-0.454231121362753,0.674409282909009,19194.8597441638,6086.64993226557,19194.8597560321,6086.64993480751,18997.1848718386,6051.2747901143,1.70115567681868e-07,15,1e-08
-1.92142703578316,2.1963316086896,0.0993189696161291,0.390379084686748,-0.82830610539794,-16498395.8292814,9911430.70843834,-16498395.8292136,9911430.7084271,-16498103.01478,9911379.42702532,1.70115567681868e-07,15,1e-08
-0.408973971840549,0.882406627650365,0.232030691524457,0.42912138746293,-1.01895545406152,9289690.40445073,1403357.01663127,9289690.40442644,1403357.01663761,9289392.85429978,1403423.14171535,1.70115567681868e-07,15,1e-08
-1.21411004730918,1.27541054505554,0.155074433001189,0.313139118014143,2.57750257626533,33676.0793984503,8429.28034131696,33676.0794070883,8429.28034226908,33429.9938841178,8389.96819854373,1.70115567681868e-07,15,1e-08
-0.728573272088243,1.24420259842634,0.230856870814612,-0.393654528458143,2.13592988363653,-20297.0963934297,-4722.24574531031,-20297.0963901375,-4722.24574477379,-20147.5839339779,-4683.76896822452,1.70115567681868e-07,15,1e-08
0.268916184815232,1.76559984877418,0.262281684577858,0.400223681153939,0.3959289888398,-153174.865455417,34341.9423762731,-153174.865349709,34341.9423380819,-156589.879529559,35577.8474327352,1.70115567681868e-07,15,1e-08
-1.37676942712781,1.00229542162755,0.0891515305646109,-0.476044336604959,0.653449046648915,29223.1044995524,9515.91913587738,29223.1045078842,9515.91913756447,29114.984606744,9499.33036423637,1.70115567681868e-07,15,1e-08
-0.974042692410926,2.16022059632466,-0.134362169092243,-0.0554256767636913,2.30855734106751,25288.9158829106,-1512.86636717415,25288.9158766359,-1512.86636724872,25305.7331944023,-1514.0598226218,1.70115567681868e-07,15,1e-08
-0.111122153642378,2.07728876441118,-0.256857850283657,0.000623654101394533,2.02049024199664,-493073.682875043,94988.4086681803,-493073.682884527,94988.4086641058,-493121.794606496,94972.2895825683,1.70115567681868e-07,15,1e-08
-1.42800458627094,1.80521987728383,0.402903236652787,0.334002101026339,1.59522611980015,-1167.6618020107,-817.826849873032,-1167.66178676781,-817.826848386979,-1167.81291655837,-817.94935935555,1.70115567681868e-07,15,1e-08
-1.80755022542802,1.5066873953948,0.46992484463822,0.250859213453971,0.968578697826349,405.297887643373,-152.890135527027,405.297893860176,-152.890134489636,486.969579541267,-144.741030366082,1.70115567681868e-07,15,1e-08
-1.27562136771558,2.23823818068844,-0.142337244901791,0.297096896499886,1.25657069743863,-388.568504689398,232.216569251975,-388.568502311751,232.216569004697,-388.898071407062,232.455696977021,1.70115567681868e-07,15,1e-08
